Id,SalePrice
1776,153950.48060394992
1777,127235.87645647154
1778,164388.62969855557
1779,169824.12502215928
1780,197444.72853609212
1781,151602.27310517587
1782,107247.51760238795
1783,171547.96060911394
1784,131639.56899186183
1785,149912.4118311547
1786,170402.6316088621
1787,174719.1702288397
1788,86800.98672860969
1789,120068.79530408642
1790,96948.22814555021
1791,211809.7772008444
1792,196288.32938465758
1793,148749.24047337385
1794,176745.90859364133
1795,161904.3793991972
1796,142760.8979352709
1797,129836.07491370529
1798,138602.36150423757
1799,126495.2703319095
1800,153317.69859756055
1801,158428.63871919768
1802,148992.1335095231
1803,176628.3583568422
1804,162867.88990146984
1805,151557.19087665886
1806,144130.70098573712
1807,160398.22206885822
1808,136859.8170452757
1809,142625.02210760006
1810,162257.7867093133
1811,108706.06347528093
1812,127451.78140486467
1813,177726.25983270907
1814,115863.56773252718
1815,77912.05908008147
1816,115717.72691505897
1817,127265.503760656
1818,170578.34961251947
1819,144555.23696918823
1820,52894.63453160684
1821,130832.23395684005
1822,172355.8984891598
1823,43909.30696530531
1824,146437.42648163278
1825,164283.6418903996
1826,131883.86237675668
1827,125584.80816802083
1828,158410.37809333275
1829,127821.25472712584
1830,160919.85337746816
1831,171410.17886670167
1832,78225.61215700216
1833,158936.08380803047
1834,138829.3809120451
1835,150595.23758023902
1836,152070.36641043835
1837,96839.31469024997
1838,149604.0308313136
1839,126776.44426284237
1840,142819.7001870911
1841,150859.26330424196
1842,105484.62022170924
1843,163641.23931141474
1844,160796.41975586716
1845,171532.15439882985
1846,185522.7681373096
1847,218574.4386819343
1848,99816.61218131517
1849,126928.43966494458
1850,134056.04431326437
1851,175282.21795294835
1852,145431.13720693474
1853,142826.8726357966
1854,190362.0248326719
1855,186312.3233865061
1856,263694.680763156
1857,147882.0190362017
1858,157628.65394359242
1859,128004.86241885985
1860,149581.02916632008
1861,128907.94320652912
1862,311474.6327027713
1863,286324.34041805984
1864,286432.21431068255
1865,398877.87629784085
1866,375622.96651637915
1867,256923.13812676037
1868,330241.1302436667
1869,235153.11823153257
1870,252797.49966677133
1871,281227.91502796375
1872,201576.82188858226
1873,285013.52481831773
1874,192088.84029436213
1875,242037.1733186568
1876,237516.90807969426
1877,242036.9064213117
1878,236843.15506042563
1879,160939.28027335543
1880,147286.95175667366
1881,282129.9269012472
1882,288684.1470822699
1883,209578.48019214664
1884,244448.7239344136
1885,261108.75007151315
1886,323523.8061228023
1887,245347.42315031958
1888,298127.37255828513
1889,200989.23258992058
1890,126797.91283991777
1891,135071.2764055346
1892,112785.17099689254
1893,160539.1958993756
1894,149537.24479213922
1895,165269.24234883572
1896,152671.077517774
1897,145990.30913515796
1898,128544.02997340327
1899,190080.9751177429
1900,173636.87708645852
1901,220744.34041191844
1902,206961.84602123554
1903,248467.11492305822
1904,174476.51203819463
1905,232592.86374454913
1906,150465.46939093794
1907,263442.6919221129
1908,129992.84119244624
1909,151609.97953147706
1910,146293.20728382765
1911,264998.42495314364
1912,407955.60842797824
1913,134172.30677848097
1914,53910.179947157514
1915,371253.2868154834
1916,84333.29227676593
1917,268049.147819227
1918,164079.81637680513
1919,205764.5369873059
1920,185321.34424131946
1921,421672.2908182044
1922,363645.5029011846
1923,259496.81132723903
1924,264889.953852527
1925,224569.24205785323
1926,430926.6691793774
1927,160762.80367730733
1928,195810.73182620367
1929,152649.76406517444
1930,153401.8206735173
1931,162996.1577923516
1932,166330.73775208622
1933,264980.90320159367
1934,218979.91721531813
1935,201720.14169373148
1936,239601.0789546004
1937,221179.94789228722
1938,202226.7372032011
1939,285020.41935189546
1940,232573.8143726676
1941,202325.8692003208
1942,198631.0034164887
1943,264269.282586124
1944,430236.2258624934
1945,476283.1867752278
1946,175949.0881250937
1947,209493.9303067808
1948,204114.34616857982
1949,292397.8813607015
1950,221219.45786939494
1951,272376.33902074565
1952,232026.11554662406
1953,198778.1140305642
1954,209644.25365362735
1955,162086.70124766513
1956,363800.7768971132
1957,178227.20307935638
1958,308318.4714849562
1959,163746.08520720486
1960,142230.60699947155
1961,140252.6392873167
1962,116309.45254616963
1963,128877.62578774567
1964,129910.68737641467
1965,178178.49877819142
1966,167951.13066265336
1967,345456.7813470913
1968,468736.24259574857
1969,456164.2377241708
1970,465826.4345957318
1971,573787.6630643003
1972,437948.7599138275
1973,325510.69467611535
1974,389882.5020476016
1975,663290.5322239496
1976,330243.19613169273
1977,427561.07789801137
1978,404420.7675887681
1979,389520.4441607768
1980,261130.44623278885
1981,416921.9075798747
1982,263102.1910672446
1983,240944.85918716586
1984,202298.80668483456
1985,268892.9252332129
1986,249531.44717271763
1987,225170.51714576286
1988,205377.82433580357
1989,223863.80695637228
1990,245817.48438027743
1991,276263.11408418167
1992,265089.09410398855
1993,191790.85354578117
1994,281583.1796061066
1995,217015.71616218722
1996,311858.1474243003
1997,370722.09920259326
1998,366194.23943380767
1999,359010.4755790766
2000,379904.3944854882
2001,320434.9811247946
2002,268443.2541155197
2003,297540.0153328852
2004,324713.1406037704
2005,257937.50296476868
2006,270907.88017061993
2007,298025.5665497389
2008,264611.1638030423
2009,245243.7752964338
2010,232979.53017885546
2011,163220.04924317444
2012,203821.3240356373
2013,214402.60439364685
2014,218670.45004108403
2015,249751.31134339474
2016,227254.14256037085
2017,234138.3613694828
2018,133431.86064902518
2019,157115.54629817102
2020,110889.71763507908
2021,114596.20546122504
2022,236439.752313261
2023,179825.48837670108
2024,320995.0970483583
2025,429583.24443441525
2026,197596.80479275322
2027,194054.25366234084
2028,184652.81314954787
2029,203131.28465062985
2030,322339.4866353872
2031,270080.6516957325
2032,306518.3368983264
2033,310314.08069770294
2034,213254.42988678836
2035,278967.6920974815
2036,239193.0102982897
2037,273303.082288806
2038,398511.50017449167
2039,257420.9091221124
2040,330788.273770499
2041,524375.0565536726
2042,243215.85962857748
2043,219228.99378245362
2044,208995.8717409467
2045,250215.71163024873
2046,193189.86882871107
2047,174597.81375307002
2048,161114.1312204556
2049,176485.16639270462
2050,205217.5722019991
2051,126232.75199209698
2052,145417.55709188382
2053,181672.59652138417
2054,117630.39631580478
2055,188223.1608776417
2056,166413.35211240806
2057,133751.39150418792
2058,253599.44528515486
2059,162953.727376448
2060,218520.03263891218
2061,199044.09544978483
2062,153273.61766954738
2063,144045.81463459614
2064,167754.3503246598
2065,131229.20773566014
2066,194596.82810428913
2067,114613.7416244332
2068,171434.5000904256
2069,113865.47956074172
2070,144118.34714777826
2071,117793.99350955473
2072,157635.65881621448
2073,149753.39750169643
2074,177426.85796877687
2075,183348.5629715682
2076,135081.6808596156
2077,199479.00515633298
2078,148063.03176629666
2079,148440.84105275018
2080,147343.4975827092
2081,154874.13121343922
2082,151140.75499699893
2083,180091.21482811758
2084,135331.36073157372
2085,151415.3537453174
2086,122351.84959038386
2087,150471.65676751194
2088,112640.0529368063
2089,96985.22725633749
2090,148811.82757950804
2091,152342.30993410206
2092,149305.05518148796
2093,146970.53312536064
2094,125712.4480355682
2095,186671.51127951633
2096,101136.47675037361
2097,117887.20181222961
2098,191962.06712811638
2099,76259.94489302307
2100,89490.45596367776
2101,148914.8843415209
2102,139359.94035868405
2103,129525.9608893547
2104,131977.02718217022
2105,151652.17064719013
2106,129617.55501453904
2107,207927.99556704742
2108,143503.36570307997
2109,143101.12302451432
2110,156883.39320261523
2111,152532.54350813766
2112,168894.65487133316
2113,147404.69727750667
2114,148999.31794070994
2115,203083.1039935343
2116,133668.15489167807
2117,182625.23552366352
2118,147478.48528208316
2119,145818.2979667189
2120,126320.90048541836
2121,231513.56998940845
2122,150849.81543570597
2123,96334.1837201399
2124,183457.3052132584
2125,138554.00754128222
2126,179439.50916261066
2127,207184.09613456565
2128,139152.210761586
2129,93262.62975063105
2130,169691.70575236419
2131,161650.64988584153
2132,128724.71389290466
2133,148423.42341079612
2134,138398.33494713512
2135,110610.4666890643
2136,94703.4819325575
2137,130549.41142454019
2138,165613.14547808605
2139,171257.66514320837
2140,169900.24281303602
2141,187797.64295984112
2142,158905.92959422193
2143,180447.82026089515
2144,133473.98276691447
2145,169120.07399237267
2146,202567.14430152735
2147,155456.88351418005
2148,143328.30857529258
2149,154383.6441229894
2150,273739.6231425967
2151,135731.90175006163
2152,199072.56072232395
2153,197175.2763902103
2154,126751.04761761051
2155,158150.24749407885
2156,318222.070459793
2157,267427.7093055934
2158,291438.82153337594
2159,254091.13835881904
2160,211504.5076990973
2161,274875.0471699893
2162,473664.229682147
2163,431096.747073252
2164,288647.88008990535
2165,232339.88739628557
2166,196634.35602316307
2167,255707.50648938018
2168,250686.97872433893
2169,235445.04206443438
2170,249116.37067394872
2171,191110.3252768671
2172,156889.87081503303
2173,222811.77958655596
2174,267870.18942388595
2175,327440.9608657315
2176,359899.72324727476
2177,280561.66161018214
2178,253723.22069527252
2179,160018.14469872692
2180,248451.8017060764
2181,228956.382765679
2182,262893.7148006464
2183,224552.55480160122
2184,143949.77085471703
2185,142630.30983728202
2186,218395.4943680597
2187,166052.29758348796
2188,174749.4629884064
2189,305128.98795737897
2190,107369.77850600841
2191,95982.78833765164
2192,94008.56881306777
2193,135847.2334068481
2194,125453.3937153269
2195,147380.93116684302
2196,127600.12776161733
2197,150486.661829518
2198,197243.5674621698
2199,209607.18638901407
2200,176749.49462391651
2201,175699.8792343017
2202,255947.54594984456
2203,158234.908775422
2204,240506.2419903852
2205,158953.5451766939
2206,187064.03644037354
2207,240839.23025803315
2208,327083.5285604952
2209,324929.92038442433
2210,145315.2786378969
2211,137987.88204963712
2212,149911.72932864842
2213,137622.11572344063
2214,169997.12542235677
2215,128129.95532946268
2216,194588.11205679376
2217,67724.53153697024
2218,97377.63559058696
2219,82191.10275758796
2220,69689.09790796478
2221,374367.08170121146
2222,340062.992974295
2223,333651.12460302346
2224,237613.06520845965
2225,132573.06866000048
2226,219798.48156025886
2227,226730.42743031276
2228,304251.1902954011
2229,297268.3813689367
2230,184954.83664234472
2231,241821.90607228738
2232,220907.57750706494
2233,207621.04370189074
2234,282244.92220479995
2235,255294.8971365235
2236,292255.38526901155
2237,355670.12556732807
2238,194135.93628223188
2239,126601.82365640714
2240,177326.6303882399
2241,182450.25307301636
2242,142340.97877909621
2243,153287.86311491317
2244,128385.99334456319
2245,116978.18101465318
2246,165646.3296961981
2247,129109.79224940202
2248,147646.33354798806
2249,143771.25930806276
2250,153409.79179535006
2251,146949.98510419874
2252,212657.70268619893
2253,175606.1361080797
2254,204044.91030643
2255,214682.3328273522
2256,198826.9080386306
2257,251333.00498085728
2258,183540.4234247457
2259,207033.06213831302
2260,154961.0707764789
2261,233772.73776707536
2262,249495.3550449149
2263,474856.084267604
2264,673938.7103945802
2265,176502.65781494835
2266,368758.3454369962
2267,428925.02782916895
2268,561900.6669146601
2269,171350.63778858315
2270,225959.0299853488
2271,241418.3970080028
2272,217690.2222956402
2273,183876.19901323042
2274,212318.42309570775
2275,193911.73973296094
2276,223462.065653939
2277,221536.50190290384
2278,169977.23421093376
2279,154822.45359887855
2280,142984.86325840364
2281,189991.61171611908
2282,209313.31580725644
2283,131117.9356181681
2284,138494.2674701668
2285,178021.73012458146
2286,143114.7970040861
2287,430402.9866450496
2288,334417.329710521
2289,425217.82467086683
2290,536909.9699002078
2291,368496.7903735362
2292,522496.6140863892
2293,553336.3867986173
2294,457999.9142688643
2295,585658.1353516302
2296,343899.6292384791
2297,404841.62327824667
2298,422468.1996241856
2299,361185.7189048215
2300,380620.2148390893
2301,369671.5668174784
2302,293921.223210146
2303,289103.63119469763
2304,290657.92742876447
2305,223146.5888191482
2306,217103.61085626396
2307,239212.69409719796
2308,282469.0521242366
2309,346865.12599428295
2310,251023.53591778615
2311,236854.35118196253
2312,211305.0611394179
2313,204629.77995908743
2314,212123.5144067911
2315,210700.88009830713
2316,221289.3000774475
2317,225614.51667929778
2318,211660.7518333009
2319,217716.4039272984
2320,215898.47218173285
2321,277780.0019979762
2322,220508.10467874003
2323,228494.62170701602
2324,205449.9615434087
2325,253932.9410233646
2326,194141.920946858
2327,237770.7669692121
2328,264117.13380815386
2329,229803.6646300873
2330,217636.53575294616
2331,399667.3626740555
2332,452245.8848109881
2333,357860.20169471274
2334,298816.0509265034
2335,337079.279940285
2336,367499.50392788986
2337,225973.7237200537
2338,298359.2981749594
2339,248332.7496804397
2340,434878.49462742417
2341,228975.12222446213
2342,272124.52299645956
2343,260592.8470151744
2344,242983.36909542148
2345,258808.62134628466
2346,255457.18990722558
2347,240663.78951097804
2348,300329.53846088407
2349,227701.54098221532
2350,358449.7824639451
2351,326622.8112182635
2352,301112.02225253073
2353,284515.33180689195
2354,179576.7432763105
2355,173367.17591773332
2356,171699.90502420964
2357,222738.28728144083
2358,240594.75435803615
2359,173379.9579571419
2360,130654.07923137097
2361,174350.95495825395
2362,305477.919651092
2363,152103.6520523386
2364,167141.75327671223
2365,250661.85506677337
2366,220098.09676370773
2367,258323.89066790487
2368,248987.04724284098
2369,263221.35727917176
2370,199103.70998291404
2371,196812.26374924634
2372,229359.67899675178
2373,345702.1647850519
2374,394761.2647859876
2375,279819.2184820156
2376,330039.88717965665
2377,387531.7388088245
2378,175251.26819250706
2379,246758.02481860624
2380,178135.92780850604
2381,203746.27112151904
2382,247666.92942258305
2383,242748.47154969312
2384,274011.72098698746
2385,180618.35385826384
2386,152117.87337041425
2387,154641.09905658566
2388,120499.24278365754
2389,132451.69711851564
2390,181678.94345400235
2391,164472.9781493516
2392,136919.39090931366
2393,199769.82475923136
2394,163854.65324685274
2395,249465.49156963665
2396,166261.91492672276
2397,266854.3666693951
2398,156378.63488957964
2399,83437.91361314758
2400,79349.87701056518
2401,163558.75727575945
2402,165713.15558368765
2403,170338.21336090818
2404,188025.09998700515
2405,187119.82912887126
2406,167839.37563860556
2407,146046.70843794566
2408,157305.39958302656
2409,142908.7594005413
2410,202707.89984400637
2411,133237.43260903648
2412,193614.77922744377
2413,152546.0021086548
2414,218318.15933350296
2415,157501.97938436255
2416,147016.3225931392
2417,165303.05322647153
2418,160724.12858496574
2419,155286.8025685264
2420,137739.30595943957
2421,176189.53939906787
2422,131794.27614100845
2423,141367.7478779057
2424,176518.71856484425
2425,208153.9468976025
2426,145583.63497518093
2427,152472.3670826587
2428,222180.0563542376
2429,129213.26242984178
2430,151291.95003008054
2431,130518.1140312357
2432,195772.47606229113
2433,171456.47109119137
2434,164152.61716118563
2435,179194.76688062426
2436,135246.4558741025
2437,128317.05556069629
2438,147304.36534945603
2439,116571.21628524036
2440,146416.76213595673
2441,102438.62275938713
2442,114326.57211601411
2443,154241.82957905435
2444,158305.97138938436
2445,109467.82148474774
2446,159178.168908328
2447,204523.20853602493
2448,144139.381584761
2449,127437.9737928251
2450,177858.23777322978
2451,124989.37658474618
2452,225641.40544434474
2453,116410.98928039709
2454,150122.55545034088
2455,126944.37548748685
2456,166041.30501630108
2457,169620.30329522624
2458,153424.78116963146
2459,137945.7763895059
2460,159487.19034620907
2461,154765.25422983713
2462,164671.5215950567
2463,151368.156639007
2464,214757.78564942337
2465,161002.44698246714
2466,142265.19692266165
2467,136516.3990824147
2468,116987.84376096731
2469,119029.10145147756
2470,234437.79020632667
2471,296629.5259785207
2472,189878.28965763855
2473,145283.79496064442
2474,99016.38578316856
2475,235932.60847972496
2476,147335.07398293389
2477,156862.36246373845
2478,190544.7434665878
2479,121168.27210014284
2480,173297.3638858115
2481,139831.88476653976
2482,134290.92111695049
2483,126330.29769431878
2484,137211.83461274084
2485,152147.786458354
2486,188598.93986982288
2487,178740.5217576905
2488,204579.0133294695
2489,181527.30756625035
2490,173839.8586233942
2491,105992.89720523164
2492,235957.33090361487
2493,175005.91347351624
2494,159762.27409651893
2495,105968.05691367801
2496,289676.8152255064
2497,185888.47924978338
2498,130332.02119517261
2499,104579.61088910884
2500,168907.98505397202
2501,167704.77771734912
2502,173525.39653970604
2503,116568.12796355189
2504,219113.2112462735
2505,271547.0180939694
2506,289643.00419901975
2507,337092.6973611523
2508,289347.96995015687
2509,249243.67254515548
2510,258288.48653797334
2511,206410.78882191353
2512,240120.72117517647
2513,264949.80456368503
2514,314401.4701752688
2515,187075.12200716764
2516,207438.54604508777
2517,185119.40656372072
2518,196425.7439937159
2519,279638.4567389787
2520,253679.34316109732
2521,213410.60047878246
2522,260212.3298862145
2523,133284.26800902502
2524,162091.68726628873
2525,221301.42821122817
2526,170706.61693504345
2527,134894.4824261249
2528,154716.45240672788
2529,127510.84844752557
2530,146045.91747502924
2531,293878.63784959225
2532,261541.62300992652
2533,224725.14433736235
2534,284174.29613244504
2535,338925.8232353265
2536,285340.7432252354
2537,284884.26487363543
2538,214608.70475248707
2539,212726.6327422614
2540,214212.71757984653
2541,209810.86900571603
2542,196171.6306556959
2543,139810.69868385076
2544,143222.65596083234
2545,156109.03088066066
2546,140042.6476042645
2547,145699.3315554153
2548,158941.12482330736
2549,178987.2389640474
2550,703439.9571494217
2551,162732.99402363828
2552,160837.03491086463
2553,81380.32205859997
2554,103824.90085519744
2555,133164.31893213597
2556,118087.59389514077
2557,116790.14449817053
2558,178803.98753680178
2559,188264.20613014366
2560,186074.5152940282
2561,172853.50614569517
2562,176476.75652332391
2563,187843.12498527011
2564,246568.10494782514
2565,183238.358467703
2566,208459.03905414414
2567,171000.94965807864
2568,243588.8929748526
2569,287175.445980632
2570,140679.33682192446
2571,259592.28386093688
2572,173870.42785486244
2573,271493.9645313629
2574,400522.46319688606
2575,164857.70703216843
2576,137303.3747484788
2577,158240.4307258665
2578,93651.58336682554
2579,72366.88161218374
2580,89710.92820490926
2581,101230.29178696068
2582,115429.19810889289
2583,349007.0057145961
2584,213106.60083837365
2585,218070.16879634227
2586,254546.76358101747
2587,228894.11202114387
2588,138609.8378046283
2589,174881.00616023305
2590,228146.83711704647
2591,278361.53409415105
2592,249197.0779333374
2593,289187.6760878948
2594,211733.84148759
2595,235489.137128863
2596,329195.1036664828
2597,216732.7614720777
2598,330490.8125771182
2599,434409.81589151657
2600,156564.26117580468
2601,150144.76492410933
2602,98177.51430747758
2603,112219.17184910842
2604,107998.11726002739
2605,91939.4032404527
2606,164672.6174756247
2607,229987.22243763797
2608,212024.40864009564
2609,199282.67377671174
2610,127618.49871888707
2611,188640.75863894157
2612,193571.5167348755
2613,153437.2069199235
2614,144361.39080013093
2615,177429.79936931224
2616,167745.9265922815
2617,227962.86500952893
2618,207236.2830585334
2619,235434.75183113845
2620,221644.27781827192
2621,204855.97300830463
2622,211500.2935792984
2623,282160.3926425917
2624,341653.95579956466
2625,352262.4282587725
2626,208989.85032442719
2627,198684.74765151122
2628,623420.9677888852
2629,609077.8938921784
2630,438785.93882179714
2631,548611.9193812053
2632,526445.4841635923
2633,373651.05671007244
2634,522921.1725943922
2635,176829.87810607563
2636,204414.83975477098
2637,203342.98457324767
2638,302009.1207890704
2639,226493.5949413787
2640,171457.51923511687
2641,117763.14555981023
2642,220218.11318006343
2643,125581.38980059666
2644,138175.211100655
2645,134251.09959226294
2646,115876.31074894228
2647,123622.5959284138
2648,177338.0536774928
2649,185477.38469415205
2650,156993.35350043557
2651,169603.71537244867
2652,443966.6933550324
2653,309239.103060302
2654,312806.0822738751
2655,506701.08048010065
2656,402743.54388817615
2657,421411.05404033134
2658,371321.4423121785
2659,360889.2603023041
2660,423251.2280965179
2661,423491.6178458066
2662,437203.9995374443
2663,325013.8407764679
2664,330114.1233782243
2665,392722.0165881303
2666,347446.02528534754
2667,202695.74157183242
2668,212970.2027032135
2669,219706.76288558674
2670,322988.4176257056
2671,217875.9037139579
2672,233759.21876154837
2673,238975.04669416402
2674,231433.4072910596
2675,207721.70842020618
2676,222881.22371578615
2677,236397.2903394659
2678,277506.27389726037
2679,301753.4395852154
2680,333205.306085385
2681,459423.90301948244
2682,362435.96392160974
2683,574772.1934715341
2684,352839.31173131254
2685,361335.3151287222
2686,291633.3202390311
2687,345673.5328407541
2688,254892.83669376324
2689,249682.7449089415
2690,458777.85589727573
2691,225351.1468907286
2692,173053.2500690878
2693,241361.7327921474
2694,161957.31560872548
2695,227964.69839260753
2696,211838.6932109845
2697,224374.0895724323
2698,189971.80588510132
2699,205581.67039613656
2700,185610.21425870337
2701,165244.79963990295
2702,117543.99958378289
2703,137014.40424298448
2704,169242.1676697955
2705,134244.38212863877
2706,119646.57478184589
2707,128016.2422782063
2708,159204.81352600767
2709,121397.34530350314
2710,157704.3267250527
2711,250904.2203852012
2712,436187.99900265754
2713,192361.476913427
2714,174983.4421751546
2715,212680.25731881012
2716,173724.04851918537
2717,230790.5057771524
2718,264026.27825921756
2719,194851.77520317512
2720,199988.12052991643
2721,152894.93889318482
2722,188942.20899331901
2723,156191.15923669635
2724,148165.9734871834
2725,150029.69783208307
2726,183870.18621719754
2727,214161.90257447696
2728,212618.33227222407
2729,185858.64821917773
2730,183198.6610778285
2731,148572.47066198388
2732,158023.74501645353
2733,191400.6931624288
2734,154903.72934276413
2735,166437.92920969386
